stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id
411,"OSZY01","Os. Zygmunta Starego",52.4601935935,16.9096308498,A
2190,"OWPAR02","Owińska/Parkowa",52.5109763300,16.9777942100,C
2357,"SIJED02","Sierosław/Zakręt",52.4133490000,16.6626280000,C
373,"MAGO01","Mateckiego",52.4612617400,16.8978341800,A
2157,"CZSTA02","Czapury/Stacja Energetyczna",52.3312441200,16.9111392100,B
255,"ZIWSP02","Zielątkowo/Wspólna",52.5606240800,16.8127820000,C
1556,"OLIW01","Oliwkowa",52.3598241300,17.0193553100,A
1285,"KOWO02","Kopiec Wolności",52.3989782000,16.9737915300,A
42,"KMIE42","Kmieca",52.4263972600,16.9387575900,A
1154,"GLOW02","Główna",52.4220824000,16.9741896800,A
2145,"TULES01","Tulce/Leśna",52.3443426400,17.0723302400,B
8,"POZN42","Poznańska",52.4140944800,16.9162984600,A
4305,"MOLOG01","Mosina/Leszczyńska/Ogrodowa",52.2311358989,16.8387060001,C
549,"SAFO01","Safony",52.4443076500,16.8814765500,A
3806,"RZEG43","Rondo Żegrze",52.3768100000,16.9562000000,A
1798,"SZNOW01","Szreniawa/Nowa",52.3136806826,16.7900207985,C
337,"SLWIA02","Suchy Las/Wiadukt",52.4683773500,16.8841298500,B
2240,"POPET01","Poklatki/Pętla",52.3281804500,17.2025601000,B
2267,"KYCME02","Kliny/Cmentarz Ewangelicki",52.4863213700,17.0574692900,C
4313,"SFSWI01","Świątniki/I",52.2296256044,16.9511881483,C
2586,"MLMLO01","Młodasko/",52.4777220000,16.5402780000,C
1057,"KACZ02","Kacza",52.3803918213,16.8623033440,A
1926,"WYDLU01","Wysogotowo/Długa",52.4098584800,16.7798581200,B
3848,"KBKAR02","Kobylniki/Karolewska",52.4756383742,16.7238626418,B
1309,"DALIP01","Daszewice/Lipowa",52.2926206600,16.9683609800,B
1951,"PMLES02","Przeźmierowo/Leśna",52.4310613477,16.7829814407,B
2743,"DHKRE02","Dachowa/Kręta",52.3041175400,17.0823806100,B
419,"KRES03","Kresowa",52.4681807500,16.9459521800,A
2955,"GLMOR01","Głuchowo/Morelowa",52.3451200000,16.7644000000,C
1882,"KSKOS02","Krzyszkowo/Koszycy",52.5186891100,16.7367092100,B
560,"STST02","Stary Strzeszyn",52.4516384300,16.8486845800,A
1678,"PONZ02","Polska",52.4204009500,16.8728458900,A
1131,"MAGA01","Małe Garbary",52.4117352000,16.9388622900,A
478,"WLOD01","Włodarska",52.4363640300,16.9474454600,A
2336,"XOSZK01","Kobylnica/Szkoła",52.4480180000,17.0818760000,B
1729,"TWAR02","Twardogórska",52.3796570000,16.8282450000,A
2483,"UZPAL02","Uzarzewo/Pętla (Pałac)",52.4534340000,17.1237620000,C
2067,"LKPET01","Lusówko/Pętla",52.4275842900,16.6541604700,C
3525,"DELES01","Dębogóra/Leśna",52.4973436532,17.0924032724,C
379,"SOK01","Os. Sobieskiego Komisariat",52.4660132600,16.9110653900,A
3099,"KNDOP02","Konarzewo/Dopiewska",52.3354928413,16.7090017755,C
2159,"PRPLN02","Promnice/Północna",52.5413730300,16.9657950700,C
1624,"GLHE02","Głogowska/Hetmańska",52.3902373200,16.8933198200,A
3820,"UZKOL01","Uzarzewo/ Przejazd Kolejowy",52.4555779977,17.1205754609,C
858,"KKLUD01","Krosinko/Ludwikowska",52.2348569200,16.8175770700,C
3298,"JAI01","Jasielska I",52.4456900000,16.8972060000,A
4177,"PERK01","Perkoza",52.4248090000,17.0650570000,A
4032,"DPPOL01","Dopiewiec/Polarna",52.3723000000,16.7136220000,C
776,"MARS01","Marszałkowska",52.4015220000,16.8649740000,A
37,"PASI41","Pasieka",52.4261525300,16.9311888200,A
1357,"CZER01","Czernichowska ",52.3464601100,16.9196288900,A
4139,"WORD02","WORD",52.4329698879,16.9543167517,A
2864,"GWBOR01","Gowarzewo/Borówkowa",52.3702308800,17.1486041600,B
3663,"DZDB02","Dojazd Biocentrum",52.4331409323,16.8993595857,A
4435,"GOSP04","Gospodarska",52.3559900000,17.0291860000,A
956,"KOGRA02","Komorniki/Granica",52.3361604829,16.8253061326,B
150,"MILO42","Miłostowo",52.4101993000,17.0025350800,A
2330,"WZCME01","Wierzenica/Cmentarz",52.4664980000,17.0735610000,C
265,"GOPRO02","Golęczewo/Promienista",52.5372995800,16.8109521500,C
1453,"SLAS02","Śląska",52.4246233300,16.9078521100,A
53,"WINI41","Os. Winiary",52.4359270900,16.9115017500,A
2653,"KDSZK01","Kórnik/Szkoła nr 1",52.2522737000,17.0911085600,C
36,"ZNIW71","Żniwna",52.4243429100,16.9263538700,A
1104,"OPL03","Os. Pod Lipami",52.4309114800,16.9347196000,A
1375,"PINC01","Pińczowska",52.3596976400,16.9407934400,A
455,"RUBI02","Rubież",52.4489062700,16.9476013600,A
356,"SUCH01","Sucholeska",52.4625733300,16.8685713400,A
881,"PULIB03","Puszczykowo/Libelta",52.2731169000,16.8588530600,C
2060,"LKADM02","Lusówko/Admiralska",52.4424291400,16.6338952500,C
3098,"KNKOS02","Konarzewo/Kościelna",52.3348080000,16.7112690000,C
2321,"KVPET02","Krzyżowniki/Pętla",52.3035846700,17.1285840500,B
2419,"LOSZK02","Łowęcin/Szkolna",52.4132350000,17.1159730000,C
2149,"BBBBK02","Babki/Babicka",52.3136355491,16.9382457652,B
460,"LUCK02","Łużycka",52.4520237492,16.9346006470,A
1133,"MAGA02","Małe Garbary",52.4104549400,16.9380900400,A
2669,"PZPZI02","Pierzchno/I",52.2706204457,17.1450139859,C
4037,"SYPR01","Sycowska Prologis",52.3591100000,16.8344200000,A
101,"AREN41","Arena",52.3972781800,16.8883695100,A
2163,"BOSZK01","Bolechowo-Os./Szkoła",52.5409308600,16.9732407100,C
4384,"WYBAT05","Wysogotowo/Batorowska",52.4132142989,16.7673384236,B
4333,"PABUR01","Palędzie/Bursztynowa",52.3667940000,16.7389820000,C
1632,"REMO01","Rezerwat Morasko",52.4878970700,16.8976977800,A
2028,"TPKAI01","Tarnowo Pdg/Karolewo I",52.4688476559,16.6838991601,C
2141,"TUSZK02","Tulce/Szkoła",52.3449015000,17.0673303800,B
512,"STKA02","Strzeszyńska",52.4436909800,16.9032034800,A
77,"DRZE42","Drzewieckiego",52.3965900200,16.8668666900,A
1409,"OB I02","Os. Orła Białego I",52.3757688500,16.9665523300,A
2963,"KOWIS02","Komorniki/Wiśniowa",52.3476918200,16.8117238800,B
3038,"XSPET01","Sowinki/Pętla",52.2115523482,16.8927481973,C
3599,"LUJPA03","Luboń/Jana Pawła II",52.3455515078,16.8825064483,B
1784,"COSZK02","Chomęcice/Szkoła",52.3336077300,16.7408126300,C
1200,"KZOSL02","Koziegłowy/Os. Leśne",52.4533864300,16.9920604200,B
2679,"CLKOR02","Czołowo/Kórnicka",52.2228331662,17.0574721198,C
2387,"GTCME02","Gortatowo/Cmentarz",52.4206920000,17.0957450000,B
3311,"WYWIE02","Wysogotowo/Wierzbowa",52.4143400831,16.7777277482,B
3221,"GSWSP01","Gołuski/Wspólna",52.3601618161,16.7519905576,C
1049,"KORF02","Korfantego",52.3596159100,16.8875136500,A
2473,"SDTRA02","Swarzędz/Tysiąclecia",52.4022230000,17.0713860000,B
4,"MT72","Most Teatralny",52.4107374400,16.9126471700,A
450,"BORA02","Boranta",52.4566864500,16.9521145400,A
4165,"KOTUL02","Komorniki/Tulipanowa",52.3480100000,16.8142300000,B
1567,"TARC02","Tarczowa",52.3781275800,16.8957220000,A
1203,"KAIN02","Karolin PKM",52.4393700962,16.9820019407,A
2541,"GAPET01","Garby Wielkie/Pętla",52.3722850000,17.0740970000,C
2314,"SRJED02","Śródka/I",52.2980830200,17.1284983900,B
1941,"PMFOL02","Przeźmierowo/Folwarczna",52.4269170000,16.7917500000,B
3838,"BYTSK06","Bytyń/Szkolna",52.4873150000,16.5028590000,C
1477,"BOBR01","Bobrzańska",52.3852717900,16.9690716400,A
2599,"RBWEZ02","Robakowo/Węzeł",52.2957912900,17.0517110900,B
164,"PP72","Politechnika",52.4007011200,16.9487645300,A
663,"OWCZ02","Owcza",52.4063616300,16.8181857800,A
4319,"SFSWI03","Świątniki/I",52.2296979551,16.9480152722,C
1792,"RSROS03","Rosnowo/",52.3249722000,16.7811346500,C
634,"KLRA03","Kolorowa",52.4105990000,16.8640650000,A
273,"ZOSOB01","Złotkowo/Sobocka",52.5132079000,16.8354985600,B
2745,"DHTEC01","Dachowa/Tęczowa",52.3010234390,17.0876956097,B
1830,"KZDZI02","Koziegłowy/Działki",52.4505777400,17.0051675000,B
1015,"URAD02","Uradzka",52.3554451100,16.8599709100,A
2128,"BRLAS01","Borówiec/Las",52.2926950000,17.0452120000,B
1175,"BGPET02","Bogucin/Pętla",52.4322230000,17.0194340000,B
344,"BIAL02","Białczańska",52.4570019700,16.8793614500,A
3826,"CECME02","Czerwonak/Cmentarz",52.4585471500,16.9961692000,B
1559,"SZWO02","Szczepankowo",52.3647935200,17.0093752800,A
1982,"LWGRZ02","Lusowo/Grzybowa",52.4192304600,16.7180372500,C
1396,"BYST01","Bystra",52.3712076400,16.9343372100,A
1450,"KLIN02","Klin",52.4185597700,16.9137508000,A
3310,"WYWIE01","Wysogotowo/Wierzbowa",52.4144321700,16.7763959900,B
2030,"TPCZE02","Tarnowo Pdg/Czereśniowa",52.4664911900,16.6764292300,C
877,"PUMAJ02","Puszczykowo/3 Maja",52.2721878700,16.8686865800,C
3714,"DHWIA01","Dachowa/Wiatrakowa",52.3023393500,17.0880401100,B
3732,"RASTR01","Rabowice/Świerkowe Tarasy",52.3871871700,17.1055079900,C
184,"HEWI41","Hetmańska Wiadukt",52.3827743900,16.9292470600,A
4364,"CNMAR01","Czmoniec/Marzymięta",52.1679400344,17.0392908017,C
2004,"LWSWI02","Lusowo/Świt",52.4382500000,16.6948060000,C
830,"PINZ04","Piastowska",52.3726471900,16.9176872700,A
2625,"BHDZI02","Błażejewko/Działkowa",52.2043970800,17.1034709100,C
979,"LUUNI01","Luboń/Unijna",52.3520120000,16.8653470000,B
299,"SLKON01","Suchy Las/Konwaliowa",52.4784712780,16.8687966719,B
4140,"GCKA01","Gołężycka",52.3632816635,16.9473806969,A
849,"KRPOL02","Krosno/Polna",52.2300054438,16.8271065553,C
886,"PUKOS01","Puszczykowo/Kościelna",52.2856426400,16.8553204000,C
834,"HEWI01","Hetmańska Wiadukt",52.3832121000,16.9288388300,A
2264,"KYORL01","Kliny/Orla",52.4781827200,17.0414852700,C
1769,"RKAP71","Rondo Kaponiera",52.4084075000,16.9124949600,A
1772,"KOWI03","Kowalewicka Wiadukt",52.3624975300,16.8525441700,A
1977,"BTZAK01","Batorowo/Zakrzewska",52.4242360000,16.7192100000,C
465,"UMUL02","Umultowska",52.4427139100,16.9290799200,A
1130,"GRLA02","Grochowe Łąki",52.4129500000,16.9388200000,A
1435,"LIBE02","Libelta",52.4131215800,16.9202398300,A
3795,"RKPKM03","Rokietnica/Węzeł Przesiadkowy",52.5111400000,16.7547300000,B
3903,"UNLU03","Unii Lubelskiej",52.3719006700,16.9501403600,A
1400,"FORT02","Forteczna",52.3677415500,16.9386690700,A
4304,"MOKRS01","Mosina/Krosińska/Sosnowa",52.2308736359,16.8484902646,C
874,"PULAS01","Puszczykowo/Nadwarciańska Las",52.2567871100,16.8723839300,C
2296,"KXTAN02","Tanibórz/Zachód",52.3459495300,17.1134171200,B
10,"SOLA42","Sołacz",52.4230151800,16.9036213400,A
654,"EDWA02","Edwardowo",52.4093054100,16.8474360100,A
4077,"SEGO02","Smoluchowskiego",52.3936570958,16.8482098709,A
910,"LUTAR03","Luboń/Targowa",52.3396970107,16.8770904225,B
1685,"GORC42","Górczyn PKM",52.3810061700,16.8812332000,A
2153,"CZWAR02","Czapury/Warta",52.3102736200,16.9104145500,B
693,"DOOSR02","Dopiewo/Ośrodek Zdrowia",52.3591720100,16.6837441500,C
268,"GOPKM02","Golęczewo/PKM",52.5349678600,16.8268641000,C
2188,"OWPKM02","Owińska/PKM",52.5120028900,16.9868849400,C
4073,"CMNA03","Cmentarna",52.3843574025,16.8406982712,A
2857,"GWTRZ01","Gowarzewo/Trzecka",52.3607087300,17.1375000900,B
3733,"WIDWR01","Wierzenica/Dwór",52.4606614200,17.0690272900,C
2605,"KDNIE02","Kórnik/Pl. Niepodległości",52.2484590700,17.0876259500,C
2829,"LUKWI01","Luboń/Kwiatowa",52.3220025182,16.8793630873,B
4184,"ZEFDS01","Żerniki/Fabryczna DHL Supply Chain",52.3297001800,17.0346864400,B
2506,"XRIZA01","Kruszewnia/Os. Izabelin",52.3854370000,17.0970420000,C
4034,"MELIS04","Mielno/Lisia",52.4905023414,17.0692486554,C
3625,"JOPIA01","Jerzykowo/pl. Piastowski",52.4693963489,17.1714152668,C
2014,"CYLIP02","Chyby/Lipowa",52.4600280000,16.7626670000,B
297,"ZLZLO01","Złotniki/Złotnicka",52.4868397800,16.8534343900,B
2023,"NAKOK01","Napachanie/Kokoszczyńska",52.4841994816,16.7197305240,B
2116,"KXDRU02","Koninko/Drukarska",52.3197820000,17.0239600000,B
664,"ZLDZ01","Złotowska Działki",52.4014307700,16.8100223300,A
3051,"KOKLB02","Komorniki/Kolumba",52.3478587100,16.7939188200,B
3807,"RZEG44","Rondo Żegrze",52.3770800000,16.9565900000,A
1803,"WABUK01","Walerianowo/Bukowa",52.3149714820,16.7704375119,C
4360,"XNSWI01","Konarskie/Świetlica",52.2233939661,17.0406337400,C
2070,"JNPAL02","Jankowice/Pałac",52.4407939900,16.6173347100,C
3708,"RBWIE02","Robakowo/Wiejska",52.3119412000,17.0714530700,B
1972,"BTWID01","Batorowo/Widok",52.4218960000,16.7456260000,C
318,"MOCM02","Morasko Cmentarz",52.4844634100,16.9100089000,A
4398,"RUBI03","Rubież",52.4501360000,16.9502980000,A
233,"RSTA41","Rondo Starołęka",52.3810631200,16.9433080300,A
330,"SLBOR02","Suchy Las/Borówkowa",52.4743723400,16.8626849100,B
823,"OSDE01","Os. Dębina",52.3604115200,16.9044811600,A
541,"GOLE02","Golęcin",52.4303575800,16.8914781200,A
2673,"TBSKR02","Trzebisławki/Skrzyżowanie",52.2623070248,17.1670913007,C
914,"LUZER02","Luboń/Żeromskiego ",52.3401570994,16.8816357520,B
1470,"INFL02","Inflancka",52.3855053400,16.9630183400,A
1919,"ZOLIP01","Złotkowo/Lipowa",52.5080628500,16.8348496000,B
3282,"ARNI01","Arnikowa",52.4920666774,16.9424369132,A
1915,"SOKAS02","Sobota/Kasztanowa",52.5212223000,16.8028219700,B
3304,"LKKOS02","Lusówko/Kościół ",52.4246940000,16.6443610000,C
2002,"SALIP01","Sady/Lipowa",52.4436480300,16.7184648700,C
493,"POLA02","Połabska",52.4352475700,16.9312698300,A
1788,"COJES01","Chomęcice/Jesionowa",52.3307600000,16.7579400000,C
194,"STMA41","Starołęka Mała",52.3765038800,16.9402608900,A
661,"LAWI01","Ławica",52.4095376500,16.8229507000,A
548,"HEZJ01","Hezjoda",52.4453060500,16.8744765100,A
2633,"JWDOL01","Jeziory Wielkie/Doliwiec Leśny",52.1739889900,17.1405794000,D
212,"OSLE42","Os. Lecha",52.3900634300,16.9778299400,A
1739,"PLRYN02","Plewiska/Rynek",52.3694412800,16.8137228500,B
336,"SLWIA01","Suchy Las/Wiadukt",52.4694683081,16.8825359634,B
2131,"BRDEB02","Borówiec/Dębowa",52.2906560000,17.0449730000,B
2867,"SEMAL01","Siekierki Wielkie/Malinowa",52.3751333900,17.1598673400,C
1930,"WYZBO01","Wysogotowo/Zbożowa",52.4178391600,16.7746632200,B
925,"LUOKR02","Luboń/Okrzei",52.3462911580,16.8863581723,B
1736,"PLZCH02","Plewiska/Zachodnia",52.3693986600,16.8210504700,B
3996,"NIES03","Niestachowska",52.4200045927,16.8948290137,A
1945,"WICH03","Wichrowa",52.4324567508,16.8077446321,A
593,"KRZY04","Krzyżowniki",52.4416695900,16.8073361700,A
1328,"PASY01","Park Sypniewskiego",52.3115526900,16.9737851900,A
976,"LUZAB01","Luboń/Żabikowo",52.3451270000,16.8543960000,B
2142,"KAPOL01","Kamionki/Polna",52.2868362500,16.9866283700,B
4007,"OLOK42","Os. Łokietka",52.4479022614,16.9450932746,A
3965,"ZLJAS02","Złotniki/Jaskółcza",52.4808453806,16.8505415660,B
943,"WINOW01","Wiry/Nowa",52.3175890715,16.8703167009,B
172,"AWF41","AWF",52.3992400000,16.9343000000,A
225,"POKA42","Polanka",52.3969400000,16.9622600000,A
3713,"DHWIA02","Dachowa/Wiatrakowa",52.3022397800,17.0878213600,B
403,"KURP02","Kurpińskiego",52.4505247900,16.9195517600,A
1406,"OBOD02","Obodrzycka",52.3716606900,16.9580660400,A
2165,"TUKRA01","Tulce/Krańcowa",52.3485934900,17.0994081500,B
254,"ZIWSP01","Zielątkowo/Wspólna",52.5605640700,16.8126771500,C
779,"NIES02","Niestachowska",52.4214491900,16.8943141900,A
2739,"GDSPE01","Gądki/Spedycyjna",52.3098570600,17.0537812300,B
4076,"GRMEC01","Gruszczyn/Mechowska",52.4296028792,17.0706211088,B
1888,"RTJOD01","Rostworowo/Jodłowa",52.5248661000,16.7502724200,B
75,"GROC41","Grochowska",52.3989629500,16.8758472200,A
369,"OSMA01","Os. Marysieńki",52.4604586800,16.9039205700,A
153,"BAKA42","Baraniaka",52.4037693100,16.9543871300,A
786,"UP02","Uniwersytet Przyrodniczy",52.4262198100,16.9039978500,A
2186,"OWLIP01","Owińska/Lipowa",52.5168477500,16.9854892500,C
1259,"CHAR02","Chartowo",52.3964660400,16.9821881100,A
1182,"JAASF02","Janikowo/Asfaltowa",52.4404412077,17.0272191149,B
3133,"JAII01","Jasielska II",52.4441970000,16.8928580000,A
3003,"MOCZA01","Mosina/Czarnokurz",52.2568211207,16.8488444462,C
2698,"DCSKR02","Dębiec/Skrzyżowanie",52.2381892884,17.1584286110,C
1906,"RKTOP01","Rokietnica/Topolowa",52.5147635200,16.7652208100,B
2286,"TCPET01","Tuczno/Pętla",52.5155781700,17.1367033100,C
1072,"SCIE04","Ściegiennego",52.3898548100,16.8749956700,A
2460,"SDSTW01","Swarzędz/Stawna",52.4095010000,17.0618420000,B
4166,"KOTUL01","Komorniki/Tulipanowa",52.3484700000,16.8136300000,B
2839,"GALC01","Gałczyńskiego",52.4063869284,16.8515303227,A
4466,"MOGI01","Mogileńska",52.4095395395,16.9928192346,A
1373,"RAKA01","Radomska",52.3543120600,16.9481122600,A
975,"LUZAB02","Luboń/Żabikowo",52.3450460000,16.8542620000,B
1625,"GLHE01","Głogowska/Hetmańska",52.3905333300,16.8934472500,A
2313,"SRSKR01","Śródka/Skrzyżowanie",52.2998081600,17.1230832800,B
2524,"SDOKR01","Swarzędz/Okrężna",52.3969850000,17.0775540000,B
1816,"PWPAW02","Pawłowice/Pawłowicka",52.4878779600,16.7987427900,B
1566,"TARC01","Tarczowa",52.3776350000,16.8953637300,A
2858,"GWNOW01","Gowarzewo/Nowa",52.3621164100,17.1327743200,B
507,"TROJ02","Trójpole",52.4366036600,16.9118021400,A
1469,"OSWI02","Os. Oświecenia",52.3894777000,16.9585817900,A
3077,"CESZK03","Czerwonak/Szkolna",52.4657982376,16.9835662424,B
983,"LUOLU03","Luboń/Os. Lubonianka",52.3486272888,16.8813701159,B
4119,"SKWRZ02","Skórzewo/Wrzosowa",52.3965560000,16.7855840000,B
3967,"XOPKP10","Kobylnica/Stacja",52.4457963742,17.0811432515,B
1670,"BAKA03","Baraniaka",52.4032123900,16.9542642700,A
582,"ADMI01","Admiralska",52.4751780000,16.7768486100,A
2130,"BRDEB01","Borówiec/Dębowa",52.2903510000,17.0450950000,B
139,"ZAWA42","Zawady",52.4136466034,16.9581832333,A
1217,"SWIA01","Światopełka",52.4088075100,17.0247293100,A
2557,"MGMOD01","M. Goślina/Modrzewiowa",52.5664568900,17.0025375100,C
2588,"MLMLO02","Młodasko/",52.4764830000,16.5425920000,C
444,"BIPRK02","Biedrusko/Park",52.5451933400,16.9467181900,B
1879,"NAPAR02","Napachanie/Park",52.4866430000,16.7285900000,B
3543,"KBKIE01","Kobylniki/Kierska",52.4736777181,16.7543074951,B
2021,"NAKOB01","Napachanie/Kobylnicka",52.4844692373,16.7284227289,B
772,"OGNI01","Ognik",52.4072920000,16.8679730000,A
935,"LUZSK01","Luboń/Zespół Szkół",52.3487445431,16.8969688604,B
2445,"SEMIO01","Siekierki Wielkie/Miodowa",52.3869170000,17.1599570000,C
1762,"PLSKO02","Plewiska/Szkolna",52.3572488300,16.8070922200,B
2220,"GWKAS02","Gowarzewo/Al. Kasztanowa",52.3576374500,17.1241345900,B
995,"LANG02","Lange",52.3560442600,16.8335880300,A
3574,"KLIM01","Klimontowska",52.3389580000,16.9212590000,A
3968,"SDWPR02","Swarzędz/Węzeł Przesiadkowy",52.4044952535,17.0733955307,B
2195,"OWOGR01","Owińska/Gospodarstwo Ogrodnicze",52.5034255600,16.9758111100,C
4251,"ZAPPR01","Zalasewo/Polska/Przedszkole",52.3899356500,17.0869724900,B
2281,"DEKAS02","Dębogóra/Kasztanowa",52.4913690400,17.0965076600,C
1735,"PLPOD01","Plewiska/Podgórna",52.3661878100,16.8249950100,B
2062,"LKSZA01","Lusówko/Szantowa",52.4395156300,16.6443722900,C
1297,"BRPOD01","Borówiec/Pod Borem",52.2805952400,17.0269315300,B
2728,"BUDZ44","Budziszyńska",52.3882600000,16.8477980000,A
1187,"KZZDR01","Koziegłowy/Zakłady Drobiarskie",52.4412425800,16.9981860100,B
3146,"ZARAD04","Zalasewo/Ukośna",52.3860877263,17.0742957421,B
2825,"LUPPR01","Luboń/Park Przemysłowy",52.3302325558,16.8937221964,B
2652,"KDSZK02","Kórnik/Szkoła nr 1",52.2520938420,17.0905880921,C
2533,"ZAOZA01","Zalasewo/Os. Zamoyskiego",52.3887230000,17.0686280000,B
1658,"STOI03","Stoińskiego",52.4509892700,16.9263428300,A
1573,"KOLE02","Kolejowa",52.3871161600,16.9022027100,A
1229,"KOBY02","Kobylepole",52.3909074600,17.0175220300,A
436,"IMBI01","Imbirowa",52.4999651700,16.9400833200,A
2727,"BUDZ43","Budziszyńska",52.3884800000,16.8481800000,A
2501,"RABUK01","Rabowice/Bukowa",52.3906840000,17.1190960000,C
3542,"KBKIE02","Kobylniki/Kierska",52.4725444550,16.7520348303,B
4302,"KRKRN01","Krosno/Krosińska/Nadleśna",52.2290829711,16.8435612385,C
1575,"TECZ01","Tęczowa",52.3932748800,16.8789906500,A
1910,"BYPAW01","Bytkowo/Pawłowicka",52.5171383200,16.7752571300,B
105,"TRAU44","Traugutta",52.3853237900,16.9138239700,A
2075,"CKKOL01","Ceradz Kościelny/Kościół",52.4375433700,16.5924837000,C
2095,"KHPET01","Kokoszczyn/Pętla",52.4977356600,16.6537804700,C
2639,"ZMKOS02","Zaniemyśl/Kościół",52.1516619700,17.1655036300,D
2294,"KXZDB01","Komorniki gm.Kleszczewo/Zadęby",52.3418204500,17.1119935500,B
878,"PUPPM02","Puszczykowo/Puszczykówko PKM",52.2721533000,16.8620024000,C
1630,"KOJEZ03","Komorniki/Jeziorna",52.3295200000,16.8031500000,B
2328,"WZKOS01","Wierzenica/Kościół",52.4626480000,17.0699130000,C
23,"ALSO42","Aleje Solidarności",52.4359820600,16.9199740600,A
670,"SKOSM02","Skórzewo/Os. Makowe",52.3886160000,16.7829470000,B
764,"MARC01","Marcelińska",52.4043790100,16.8745328200,A
1538,"KRSZ02","Krzesiny Szkoła",52.3413112800,16.9919595400,A
532,"LUTY01","Lutycka",52.4385654600,16.8943024500,A
489,"ROSO04","Rondo Solidarności",52.4341511600,16.9403435800,A
1078,"CZNZ02","Częstochowska",52.3841299200,16.8825392400,A
3276,"MOSLE01","Mosina/Śremska/Leśmiana",52.2319859822,16.8507776870,C
3893,"ZLPAW03","Złotniki/Pawłowicka",52.4988987570,16.8376729707,B
875,"PUNIW02","Puszczykowo/Niwka Szpital",52.2641841800,16.8701902600,C
3153,"BRKA01","Brneńska",52.3932420000,16.9638320000,A
1675,"ROLN03","Rolna",52.3843438100,16.9170321200,A
2292,"CEGAJ02","Czerwonak/Gajowa",52.4709255400,16.9953006700,B
2636,"LKLKK01","Łękno/",52.1640370300,17.1536636500,D
3201,"KOTRU01","Komorniki/Truskawkowa",52.3277149766,16.8228268619,B
1457,"OSSL01","Os. Słowiańskie",52.4251895000,16.9173173100,A
2221,"GWCZE02","Gowarzewo/Czereśniowa",52.3594012200,17.1306838900,B
1957,"SWKLA01","Swadzim/Kładka",52.4415025500,16.7475773700,B
2122,"SCNWO01","Szczytniki/Nad Wodą",52.3017780000,17.0161590000,B
2826,"LUPOL02","Luboń/Polna",52.3216956670,16.8731206379,B
2737,"RBSKO02","Robakowo/Szkolna Rondo",52.3093387000,17.0695154800,B
2428,"SBCHM02","Sarbinowo/I (Chmielna)",52.4193430000,17.1554820000,C
2417,"JSTUL01","Jasin/Tulipanowa",52.4094130000,17.1062430000,B
1818,"KICZY02","Kiekrz/Czysta",52.4834942500,16.7934179500,B
389,"OPIE02","Opieńskiego",52.4599520000,16.9217130000,A
2369,"PTKOG01","Potasze/Klub Kogucik",52.5201849800,17.0047475200,C
1067,"JUGO02","Jugosłowiańska",52.3911399600,16.8662390600,A
1548,"CHRZ01","Chrzanowska",52.3473471800,17.0053267100,A
252,"CHNAT02","Chludowo/Nad Torem",52.5604177800,16.8196280500,C
843,"DRPRZ01","Drużyna/Przejazd",52.2113352073,16.8224579228,C
2708,"SUSUW02","Słupia Wielka/",52.2168629218,17.2193330751,C
1728,"TWAR01","Twardogórska",52.3798730000,16.8284150000,A
4259,"LEKRZ01","Łęczyca/Krzywa",52.3145800000,16.8762500000,B
349,"MORS01","Morszyńska",52.4579201500,16.8727657600,A
3992,"KOTU01","Kościelna Tunel",52.4181135019,16.9062218526,A
927,"LUJPA02","Luboń/Jana Pawła II",52.3456056290,16.8828606298,B
1351,"STRZ02","Strzeleckiego",52.3356666600,16.9244965400,A
1964,"TPMAR02","Tarnowo Pdg/Marianowska",52.4543602000,16.7016685800,C
2093,"KHKRE02","Kokoszczyn/Kręta",52.4916755100,16.6530352500,C
210,"OCZ72","Os. Czecha",52.3861128400,16.9756493300,A
87,"MODW72","Most Dworcowy",52.4041360000,16.9112290000,A
861,"KKKRO02","Krosinko/",52.2341259500,16.8167560700,C
4075,"GRMEC02","Gruszczyn/Mechowska",52.4293958088,17.0698094428,B
1730,"PLWOL02","Plewiska/Wołczyńska",52.3758730300,16.8227527000,B
3132,"ZLJAS01","Złotniki/Jaskółcza",52.4819244759,16.8539505631,B
2828,"LUKWI02","Luboń/Kwiatowa",52.3219934932,16.8789941482,B
4273,"CYKWI0101","Chyby/Kwiatowa",52.4582500000,16.7772500000,B
1047,"SWIE03","Świerczewo",52.3563551700,16.8843606300,A
1098,"KONZ02","Konopnickiej",52.4033702600,16.8997856100,A
1545,"SWKI02","Świątniczki",52.3359999800,17.0108321500,A
226,"HCP42","HCP",52.3815242000,16.9113663400,A
2032,"TPKRO01","Tarnowo Pdg/Krótka",52.4603064100,16.6802829900,C
1844,"RKPKM02","Rokietnica/Węzeł Przesiadkowy",52.5107780000,16.7548410000,B
557,"ZOWY02","Żołnierzy Wyklętych",52.4406722100,16.8677999100,A
1532,"RYMA01","Rymanowska",52.3453880500,16.9843959600,A
2118,"KXWEZ02","Koninko/Węzeł",52.3239480000,17.0382464300,B
1609,"DZIA02","Dziadoszańska",52.3776499100,16.9710129600,A
602,"LUPO01","Łupowska",52.4353853900,16.8300010700,A
1600,"NIED02","Niedziałkowskiego",52.3985267800,16.9186741700,A
1553,"PLON01","Plonowa",52.3549389300,17.0102529700,A
1608,"DZIA01","Dziadoszańska",52.3771225000,16.9692176000,A
